id,Genus,Species,Binomial,Day,Month,Year,Nests,Foundresses,Plus,Nest_method,Grouped_nestinfo,Nest_substrate,Locality,Province/State,Country,Latitude,Longitude,Coordinate_method,Coordinate_accuracy,Source,Source_Type
21467,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21468,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21469,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21470,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21471,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21472,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21473,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21474,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21475,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21476,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21477,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21478,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21479,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21480,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21481,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21482,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21483,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21484,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21485,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21486,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21487,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21488,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21489,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21490,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21491,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21492,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21493,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21494,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21495,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21496,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21497,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21498,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21499,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21500,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21501,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21502,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21503,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21504,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21505,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21506,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21507,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21508,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21509,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21510,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21511,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21512,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21513,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21514,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21515,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21516,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21517,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21518,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21519,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21520,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21521,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21522,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21523,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21524,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21525,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21526,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21527,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21528,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21529,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21530,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21531,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21532,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21533,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21534,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21535,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21536,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21537,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21538,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21539,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21540,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21541,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21542,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21543,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21544,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21545,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21546,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21547,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21548,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21549,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21550,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21551,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21552,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21553,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21554,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21555,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21556,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21557,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21558,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21559,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21560,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21561,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21562,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21563,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21564,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21565,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21566,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21567,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21568,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21569,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21570,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21571,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21572,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21573,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21574,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21575,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21576,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21577,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21578,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21579,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21580,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21581,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21582,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21583,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21584,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21585,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21586,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21587,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21588,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21589,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21590,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21591,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21592,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21593,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21594,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21595,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21596,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21597,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21598,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
21599,Polistes,biglumis ,Polistes_biglumis,999,5_6,2006_2009,1,1,,2,,4,Monte Mare,Catena della Mainarde (Isernia),Italy,41.37,14.00,direct,2,Lorenzi and Thompson 2011, Paper
